foundid,id,name,party,partyLabel,votes,election,electionLabel,ranking
,Q6229817,John Dorington,Q9626,Conservative Party (UK),2096,Q2074525,General election 1868,3
,Q15109540,Henry Winterbotham,Q622441,Liberal Party (UK),580,Q98555029,"By-election, 20 August 1867",1
,Q6229817,John Dorington,Q9626,Conservative Party (UK),508,Q98555029,"By-election, 20 August 1867",2
,Q333370,Edward Horsman,Q622441,Liberal Party (UK),687,Q2074533,General election 1865,1
,Q707126,George Scrope,Q622441,Liberal Party (UK),685,Q2074533,General election 1865,2
,Q4805554,Ashley Ponsonby,Q622441,Liberal Party (UK),287,Q2074533,General election 1865,3
,Q707126,George Scrope,Q108700,Whigs (British political party),565,Q3943728,General election 1852,1
,Q5727493,Henry Reynolds-Moreton,Q108700,Whigs (British political party),528,Q3943728,General election 1852,2
,,Samuel Baker,Q9626,Conservative Party (UK),488,Q3943728,General election 1852,3
,,John Norton,Q1687668,Radicals (UK),316,Q3943728,General election 1852,4
,Q8012169,William Henry Stanton,Q108700,Whigs (British political party),563,Q2073198,General election 1847,1
,Q707126,George Julius Poulett Scrope,Q108700,Whigs (British political party),541,Q2073198,General election 1847,2
,,Marcus Mereweather Turner,Q1687668,Radicals (UK),176,Q2073198,General election 1847,3
,Q8012169,William Henry Stanton,Q108700,Whigs (British political party),594,Q2073185,General election 1841,1
,Q707126,George Julius Poulett Scrope,Q108700,Whigs (British political party),527,Q2073185,General election 1841,2
,,William Lascelles Wraxall,Q9626,Conservative Party (UK),377,Q2073185,General election 1841,3
,Q707126,George Julius Poulett Scrope,Q108700,Whigs (British political party),698,Q2037966,General election 1837,1
,Q157259,John Russell,Q108700,Whigs (British political party),681,Q2037966,General election 1837,2
Q75975916,,John Adams,Q9626,Conservative Party (UK),297,Q2037966,General election 1837,3
,Q707126,George Julius Poulett Scrope,Q108700,Whigs (British political party),866,Q1834355,General election 1835,1
,Q5082014,Charles Richard Fox,Q108700,Whigs (British political party),708,Q1834355,General election 1835,2
,Q16859148,Jelinger Cookson Symons,Q1687668,Radicals (UK),187,Q1834355,General election 1835,3
